"SVG Stroke Dasharray","SVG Stroke Dasharray"
"SVG Stroke Dash Array","SVG Stroke Dash Array"
"SVG Stroke Dash Offset","SVG Stroke Dash Offset"
Idle,Idle
COPY,COPY
"Copy From Idle","Copy From Idle"
"Copy From Hover","Copy From Hover"
"Copy From In Animation","Copy From In Animation"
"Copy From Out Animation","Copy From Out Animation"
"Advanced Settings","Advanced Settings"
"Animation Template","Animation Template"
"Template Options","Template Options"
"Animation Easing","Animation Easing"
"Animation Speed (in ms)","Animation Speed (in ms)"
"SFX Color","SFX Color"
"Split Animaton Text (will not respect Html Markups !)","Split Animaton Text (will not respect Html Markups !)"
"No Split","No Split"
"Char Based","Char Based"
"Word Based","Word Based"
"Line Based","Line Based"
"Animation Delay between Splitted Elements","Animation Delay between Splitted Elements"
Offset,Offset
Scale,Scale
Skew,Skew
Masking,Masking
Colors,Colors
"Use Font Color Start","Use Font Color Start"
"Use BG Color Start","Use BG Color Start"
"Font Color Start","Font Color Start"
"Text Color From","Text Color From"
"BG Color Start","BG Color Start"
"Spread Radius","Spread Radius"
"Mask is not available due Style Transitions. Please remove any Rotation, Scale or skew effect form Idle and Hover settings","Mask is not available due Style Transitions. Please remove any Rotation, Scale or skew effect form Idle and Hover settings"
"SFX Color Out","SFX Color Out"
"Use Font Color End","Use Font Color End"
"Use BG Color End","Use BG Color End"
"Font Color End","Font Color End"
"BG Color End","BG Color End"
Disabled,Disabled
Pendulum,Pendulum
Rotate,Rotate
Slideloop,Slideloop
Pulse,Pulse
Wave,Wave
"Loop Speed (sec) - 0.3 = 300ms","Loop Speed (sec) - 0.3 = 300ms"
"Loop Speed (ms)","Loop Speed (ms)"
"Loop Easing","Loop Easing"
"Loop Parameters","Loop Parameters"
"2D Rotation start deg.","2D Rotation start deg."
"2D Rotation end deg.","2D Rotation end deg."
"2D Rotation X Origin","2D Rotation X Origin"
"2D Rotation Y Origin","2D Rotation Y Origin"
Start,Start
"Start X Offset","Start X Offset"
"Start Y Offset","Start Y Offset"
End,End
"End X Offset","End X Offset"
"End Y Offset","End Y Offset"
"Zoom Start","Zoom Start"
"Zoom End","Zoom End"
"Start Angle","Start Angle"
Radius,Radius
"Radius of Rotation / Pendulum","Radius of Rotation / Pendulum"
"Attach to","Attach to"
"Layers 3D Group","Layers 3D Group"
"Background 3D Group","Background 3D Group"
"Animation Timing","Animation Timing"
"In and Out Animation Default","In and Out Animation Default"
"In Animation Default and Out Animation Wait for Trigger","In Animation Default and Out Animation Wait for Trigger"
"Wait for Trigger","Wait for Trigger"
"Trigger Memory","Trigger Memory"
"Reset Animation and Trigger States every loop","Reset Animation and Trigger States every loop"
"Keep last selected State","Keep last selected State"
ID,ID
Classes,Classes
"Wrapper ID","Wrapper ID"
"Wrapper Classes","Wrapper Classes"
"Internal Classes:","Internal Classes:"
Rel,Rel
Tabindex,Tabindex
Alt,Alt
"Visibility on Devices","Visibility on Devices"
"Hide 'Under' Width","Hide 'Under' Width"
"Only on Slider Hover","Only on Slider Hover"
"Child Elements Responsive","Child Elements Responsive"
Align,Align
"Grid Based","Grid Based"
"Slide Based","Slide Based"
"Lazy Loading","Lazy Loading"
"Default Setting","Default Setting"
"Force Lazy Loading","Force Lazy Loading"
"Ignore Lazy Loading","Ignore Lazy Loading"
"Source Type","Source Type"
Position,Position
absoolue,absoolue
relative,relative
"Static Layers will be shown on every slide in template sliders","Static Layers will be shown on every slide in template sliders"
"Start on Slide","Start on Slide"
"End on Slide","End on Slide"
Text/Html,Text/Html
Image,Image
Audio,Audio
Video,Video
Button,Button
Shape,Shape
Object,Object
Import,Import
"Force Inherit Styles","Force Inherit Styles"
"Slide contains no layers","Slide contains no layers"
"Untoggled Content","Untoggled Content"
"Image Layer Title ","Image Layer Title "
"(only for internal usage):","(only for internal usage):"
"Toggled Content","Toggled Content"
"Enter Custom Layout. e.g.:1/2 + 1/2","Enter Custom Layout. e.g.:1/2 + 1/2"
"Break Columns at:","Break Columns at:"
"Change History:","Change History:"
"No More Steps","No More Steps"
"No Changes Recorder","No Changes Recorder"
"Delete All Layers","Delete All Layers"
"Helper Grid:","Helper Grid:"
"Snap to:","Snap to:"
"Help Lines","Help Lines"
Layers,Layers
"Frame Start","Frame Start"
Duration,Duration
"Slide Main Background","Slide Main Background"
DragMe,DragMe
"Slide BG Animation","Slide BG Animation"
"ADD GROUP","ADD GROUP"
"ADD ROW","ADD ROW"
"Show Frame Times:","Show Frame Times:"
ABSOLUTE,ABSOLUTE
RELATIVE,RELATIVE
"Click on Element to add it","Click on Element to add it"
Buttons,Buttons
"Click Here","Click Here"
"Predefined Elements","Predefined Elements"
"Idle State","Idle State"
"Color 2","Color 2"
"Border Opacity","Border Opacity"
"Text / Icon","Text / Icon"
"Hover State","Hover State"
Text,Text
"Import Layer","Import Layer"
"-- Select a Slider --","-- Select a Slider --"
"-- No Slider Available --","-- No Slider Available --"
"-- Select a Slide --","-- Select a Slide --"
"-- Select a Layer Type --","-- Select a Layer Type --"
"Select a Slider/Slide/Layer to Import","Select a Slider/Slide/Layer to Import"
"Action Available","Action Available"
"Layer Added to Stage","Layer Added to Stage"
"Click your Shape below to add it","Click your Shape below to add it"
"Shape Settings","Shape Settings"
Width,Width
Full-Width,Full-Width
Height,Height
Full-Height,Full-Height
"Apply Styles to Selection","Apply Styles to Selection"
"Advanced Styles will alwys be applied to all Device Sizes.","Advanced Styles will alwys be applied to all Device Sizes."
"Remove Group with Content","Remove Group with Content"
"Further Layers exist in the Container. Please choose from following options:","Further Layers exist in the Container. Please choose from following options:"
Click,Click
"Mouse Enter","Mouse Enter"
"Mouse Leave","Mouse Leave"
"Link Actions","Link Actions"
"Simple Link","Simple Link"
CallBack,CallBack
"Scroll Below Slider","Scroll Below Slider"
"Slide Actions","Slide Actions"
"Jump to Slide","Jump to Slide"
"Next Slide","Next Slide"
"Previous Slide","Previous Slide"
"Pause Slider","Pause Slider"
"Play Slider","Play Slider"
"Toggle Slider","Toggle Slider"
"Layer Actions","Layer Actions"
"Start Layer ""in"" Animation","Start Layer ""in"" Animation"
"Start Layer ""out"" Animation","Start Layer ""out"" Animation"
"Media Actions","Media Actions"
"Fullscreen  Actions","Fullscreen  Actions"
"Advanced  Actions","Advanced  Actions"
"Toggle Layer Class","Toggle Layer Class"
"Link Url","Link Url"
"jQuery Link","jQuery Link"
"a Tag Link","a Tag Link"
"Scroll Offset","Scroll Offset"
Function,Function
"Play In Animation","Play In Animation"
"Keep Hidden","Keep Hidden"
"Class to Toggle","Class to Toggle"
Delay,Delay
ms,ms
Speed,Speed
"Edit Slider","Edit Slider"
"New Slider","New Slider"
updating...,updating...
"Edit Slides","Edit Slides"
"Delete Slider","Delete Slider"
"Content Source","Content Source"
"Default Slider","Default Slider"
"Product-Based Slider","Product-Based Slider"
"Specific Products","Specific Products"
"Current Product","Current Product"
"Flickr Stream","Flickr Stream"
"Instagram Stream","Instagram Stream"
"Twitter Stream","Twitter Stream"
"Facebook Stream","Facebook Stream"
"YouTube Stream","YouTube Stream"
"Vimeo Stream","Vimeo Stream"
Slides,Slides
"Display this number of photos","Display this number of photos"
"Cache (sec)","Cache (sec)"
"Cache the result","Cache the result"
"Display a user's public photos","Display a user's public photos"
"User Public Photos","User Public Photos"
"Instagram User Name","Instagram User Name"
"Put in the Instagram User Name","Put in the Instagram User Name"
"Slides (max 500)","Slides (max 500)"
"Cache results for x seconds","Cache results for x seconds"
"Flickr API Key","Flickr API Key"
"Put in your Flickr API Key","Put in your Flickr API Key"
"Read <a target=""_blank"" href=""http://weblizar.com/get-flickr-api-key/"">here</a> how to receive your Flickr API key","Read <a target=""_blank"" href=""http://weblizar.com/get-flickr-api-key/"">here</a> how to receive your Flickr API key"
"Display a certain photoset from a user","Display a certain photoset from a user"
"User Photoset","User Photoset"
"Display a gallery","Display a gallery"
"Display a group's photos","Display a group's photos"
"Groups' Photos","Groups' Photos"
"Flickr User Url","Flickr User Url"
"Put in the URL of the flickr User","Put in the URL of the flickr User"
"Select Photoset","Select Photoset"
"Select the photoset to pull the data from ","Select the photoset to pull the data from "
"Flickr Gallery Url","Flickr Gallery Url"
"Put in the URL of the flickr Gallery","Put in the URL of the flickr Gallery"
"Flickr Group Url","Flickr Group Url"
"Put in the URL of the flickr Group","Put in the URL of the flickr Group"
"Slides (max 25)","Slides (max 25)"
"Display this number of posts","Display this number of posts"
"Cache the stream for x seconds","Cache the stream for x seconds"
"Facebook Page","Facebook Page"
"Put in the URL/ID of the Facebook page","Put in the URL/ID of the Facebook page"
Album,Album
Timeline,Timeline
"Select Album","Select Album"
"Select the album to pull the data from ","Select the album to pull the data from "
"App ID","App ID"
"Put in the Facebook App ID","Put in the Facebook App ID"
"App Secret","App Secret"
"Put in the Facebook App secret","Put in the Facebook App secret"
"Please <a target=""_blank"" href=""https://developers.facebook.com/docs/apps/register"">register</a> your Website app with Facebook to get the values","Please <a target=""_blank"" href=""https://developers.facebook.com/docs/apps/register"">register</a> your Website app with Facebook to get the values"
"Display this number of tweets","Display this number of tweets"
"Twitter Name @","Twitter Name @"
"Put in the Twitter Account to stream from","Put in the Twitter Account to stream from"
"Text Tweets","Text Tweets"
Retweets,Retweets
Replies,Replies
"Consumer Key","Consumer Key"
"Put in your Twitter Consumer Key","Put in your Twitter Consumer Key"
"Consumer Secret","Consumer Secret"
"Put in your Twitter Consumer Secret","Put in your Twitter Consumer Secret"
"Access Token","Access Token"
"Put in your Twitter Access Token","Put in your Twitter Access Token"
"Access Secret","Access Secret"
"Put in your Twitter Access Secret","Put in your Twitter Access Secret"
"Please <a target=""_blank"" href=""https://dev.twitter.com/apps"">register</a> your application with Twitter to get the values","Please <a target=""_blank"" href=""https://dev.twitter.com/apps"">register</a> your application with Twitter to get the values"
"The “YouTube Stream” content source is used to display a full stream of videos from a channel/playlist.<br> If you want to display a single youtube video, please select the content source “Default Slider” and add a video layer in the slide editor.","The “YouTube Stream” content source is used to display a full stream of videos from a channel/playlist.<br> If you want to display a single youtube video, please select the content source “Default Slider” and add a video layer in the slide editor."
"Slides (max 50)","Slides (max 50)"
"Display this number of videos","Display this number of videos"
"Youtube API Key","Youtube API Key"
"Put in your YouTube API Key","Put in your YouTube API Key"
"Find information about the YouTube API key <a target=""_blank"" href=""https://developers.google.com/youtube/v3/getting-started#before-you-start"">here</a>","Find information about the YouTube API key <a target=""_blank"" href=""https://developers.google.com/youtube/v3/getting-started#before-you-start"">here</a>"
"Channel ID","Channel ID"
"Put in the ID of the YouTube channel","Put in the ID of the YouTube channel"
"Display the channel´s videos","Display the channel´s videos"
Channel,Channel
"Display a playlist","Display a playlist"
Playlist,Playlist
"Select Playlist","Select Playlist"
"See how to find the Youtube channel ID <a target=""_blank"" href=""https://support.google.com/youtube/answer/3250431?hl=en"">here</a>","See how to find the Youtube channel ID <a target=""_blank"" href=""https://support.google.com/youtube/answer/3250431?hl=en"">here</a>"
"The “Vimeo Stream” content source is used to display a full stream of videos from a user/album/group/channel.<br> If you want to display a single vimeo video, please select the content source “Default Slider” and add a video layer in the slide editor.","The “Vimeo Stream” content source is used to display a full stream of videos from a user/album/group/channel.<br> If you want to display a single vimeo video, please select the content source “Default Slider” and add a video layer in the slide editor."
"Slides (max 60)","Slides (max 60)"
"Display the user's videos","Display the user's videos"
User,User
"Display an album","Display an album"
"Display a group's videos","Display a group's videos"
Group,Group
"Display a channel's videos","Display a channel's videos"
"Either the shortcut URL or ID of the user","Either the shortcut URL or ID of the user"
"Either the shortcut URL or ID of the group","Either the shortcut URL or ID of the group"
"Album ID","Album ID"
"The ID of the album","The ID of the album"
"Either the shortcut URL of the channel","Either the shortcut URL of the channel"
"Specific Products List:","Specific Products List:"
"coma separated | ex: 23,24,25","coma separated | ex: 23,24,25"
"Fetch Products By:","Fetch Products By:"
Categories,Categories
"Product Categories:","Product Categories:"
"Sort Products By:","Sort Products By:"
"Product ID","Product ID"
Date,Date
Name,Name
SKU,SKU
Price,Price
Random,Random
Unsorted,Unsorted
"Sort Direction:","Sort Direction:"
Descending,Descending
Ascending,Ascending
"Max Products Per Slider:","Max Products Per Slider:"
"Limit The Description To:","Limit The Description To:"
"Slider Title & ShortCode","Slider Title & ShortCode"
"Enter your Slider Name here","Enter your Slider Name here"
"The title of the slider, example: Slider 1","The title of the slider, example: Slider 1"
"Enter your Slider Alias here","Enter your Slider Alias here"
"The alias for embedding your slider, example: slider1","The alias for embedding your slider, example: slider1"
"Place the shortcode where you want to show the slider","Place the shortcode where you want to show the slider"
"Select a Slider Type","Select a Slider Type"
"Standard Slider","Standard Slider"
"Hero Scene","Hero Scene"
"Carousel Slider","Carousel Slider"
"Load a Preset from this Slider Type","Load a Preset from this Slider Type"
"Save Current Settings as Preset","Save Current Settings as Preset"
"Slide Layout","Slide Layout"
Full-Screen,Full-Screen
"Desktop Large","Desktop Large"
Max,Max
"Layer Grid Size","Layer Grid Size"
"Specify a layer grid size above","Specify a layer grid size above"
"Slider is always Linear Responsive till next Defined Grid size has been hit.","Slider is always Linear Responsive till next Defined Grid size has been hit."
"Auto Sizes","Auto Sizes"
"Custom Grid Size","Custom Grid Size"
"<br>If not defined, the next bigger Layer Grid Size is the basic of Linear Responsive calculations.","<br>If not defined, the next bigger Layer Grid Size is the basic of Linear Responsive calculations."
"Show Advanced Size Options","Show Advanced Size Options"
"Minimal Height of Slider (Optional)","Minimal Height of Slider (Optional)"
"FullScreen Align Force","FullScreen Align Force"
"Layers align within the full slider instead of the layer grid.","Layers align within the full slider instead of the layer grid."
"Min. Height","Min. Height"
"The minimum height of the Slider in FullScreen mode.","The minimum height of the Slider in FullScreen mode."
"Disable Force FullWidth","Disable Force FullWidth"
"Disable the FullWidth Force function, and allow to float the Fullheight slider horizontal.","Disable the FullWidth Force function, and allow to float the Fullheight slider horizontal."
"Increase/Decrease Fullscreen Height (Optional)","Increase/Decrease Fullscreen Height (Optional)"
Containers,Containers
"Example: #header or .header, .footer, #somecontainer | Height of Slider will be decreased with the height of these Containers to fit perfect in the screen.","Example: #header or .header, .footer, #somecontainer | Height of Slider will be decreased with the height of these Containers to fit perfect in the screen."
"PX or %","PX or %"
"Decrease/Increase height of Slider. Can be used with px and %. Positive/Negative values allowed. Example: 40px or 10%","Decrease/Increase height of Slider. Can be used with px and %. Positive/Negative values allowed. Example: 40px or 10%"
"Overflow Hidden","Overflow Hidden"
"Adds overflow:hidden to the slider wrapping container which will hide / cut any overlapping elements. Mostly used in Carousel Sliders.","Adds overflow:hidden to the slider wrapping container which will hide / cut any overlapping elements. Mostly used in Carousel Sliders."
"Respect Aspect Ratio","Respect Aspect Ratio"
"It will keep aspect ratio and ignore max height of Layer Grid by upscaling. Layer Area will be vertical centered.","It will keep aspect ratio and ignore max height of Layer Grid by upscaling. Layer Area will be vertical centered."
"Min. Height (Optional)","Min. Height (Optional)"
"The minimum height of the Slider in FullWidth or Auto mode.","The minimum height of the Slider in FullWidth or Auto mode."
"Max. Width (Optional)","Max. Width (Optional)"
"The maximum width of the Slider in Auto mode.","The maximum width of the Slider in Auto mode."
"Force Full Width:","Force Full Width:"
"Customize, Build & Implement","Customize, Build & Implement"
"Go for further customization using the advanced settings on the right of this configuration page.","Go for further customization using the advanced settings on the right of this configuration page."
"Scroll to Options","Scroll to Options"
"Start Building Slides","Start Building Slides"
"Our drag and drop editor will make creating slide content an absolut breeze. This is where the magic happens!","Our drag and drop editor will make creating slide content an absolut breeze. This is where the magic happens!"
"Implement your Slider","Implement your Slider"
"There are several ways to add your slider to your wordpress post / page / etc.","There are several ways to add your slider to your wordpress post / page / etc."
"Preview Slider","Preview Slider"
"Custom CSS / Javascript","Custom CSS / Javascript"
"Custom CSS","Custom CSS"
"Custom JavaScript","Custom JavaScript"
Slideshow,Slideshow
Defaults,Defaults
"Progress Bar","Progress Bar"
"1st Slide","1st Slide"
Misc.,Misc.
"Call next slide when inactive browser tab is focused again. Use this for avoid dissorted layers and broken timeouts after bluring the browser tab.","Call next slide when inactive browser tab is focused again. Use this for avoid dissorted layers and broken timeouts after bluring the browser tab."
"Next Slide on Focus","Next Slide on Focus"
"This will disable the blur/focus behavior of the browser.","This will disable the blur/focus behavior of the browser."
"Disable Blur/Focus behavior","Disable Blur/Focus behavior"
"Default Layer Selection on Frontend enabled or disabled","Default Layer Selection on Frontend enabled or disabled"
"Layers Selectable:","Layers Selectable:"
"Set a specific ID to the Slider, if empty, there will be a default one written","Set a specific ID to the Slider, if empty, there will be a default one written"
"Slider ID","Slider ID"
"The time one slide stays on the screen in Milliseconds. This is a Default Global value. Can be adjusted slide to slide also in the slide editor.","The time one slide stays on the screen in Milliseconds. This is a Default Global value. Can be adjusted slide to slide also in the slide editor."
"Default Slide Duration","Default Slide Duration"
"Sets a delay before the Slider gets initialized","Sets a delay before the Slider gets initialized"
"Initialization Delay","Initialization Delay"
"Default transition by creating a new slide.","Default transition by creating a new slide."
Transitions,Transitions
"Default transition duration by creating a new slide.","Default transition duration by creating a new slide."
"Animation Duration","Animation Duration"
"Default background size by creating a new slide.","Default background size by creating a new slide."
"Background Fit","Background Fit"
"Default background position by creating a new slide.","Default background position by creating a new slide."
"Default background repeat by creating a new slide.","Default background repeat by creating a new slide."
"Default Ken/Burn setting by creating a new slide.","Default Ken/Burn setting by creating a new slide."
"Start Fit: (in %):","Start Fit: (in %):"
"End Fit: (in %):","End Fit: (in %):"
"Start Offset X:","Start Offset X:"
"Start Offset Y:","Start Offset Y:"
"End Offset X:","End Offset X:"
"End Offset Y:","End Offset Y:"
"Start Rotate:","Start Rotate:"
"End Rotate:","End Rotate:"
"Blur Start:","Blur Start:"
"Blur End:","Blur End:"
"Overwrite Selected Settings on all Slides","Overwrite Selected Settings on all Slides"
"Activate Alternative 1st Slide.","Activate Alternative 1st Slide."
"Activate Alt. 1st Slide","Activate Alt. 1st Slide"
"Start from a different slide instead of the first slide. I.e. good for preview / edit mode.","Start from a different slide instead of the first slide. I.e. good for preview / edit mode."
"Alternative 1st Slide","Alternative 1st Slide"
"If active, it will overwrite the first slide transition. Use it to get special transition for the first slide.","If active, it will overwrite the first slide transition. Use it to get special transition for the first slide."
"First Transition Active","First Transition Active"
"First slide transition type","First slide transition type"
"Transition Type","Transition Type"
"First slide transition duration.","First slide transition duration."
"Transition Duration","Transition Duration"
"The number of slots or boxes the slide is divided into.","The number of slots or boxes the slide is divided into."
"Transition Slot Amount","Transition Slot Amount"
"Stops the Timer when mouse is hovering the slider.","Stops the Timer when mouse is hovering the slider."
"Stop Slide On Hover","Stop Slide On Hover"
"Stops the slideshow after the predefined loop amount at the predefined slide.","Stops the slideshow after the predefined loop amount at the predefined slide."
"Stop Slider After ...","Stop Slider After ..."
"Stops the slider after certain amount of loops. 0 related to the first loop.","Stops the slider after certain amount of loops. 0 related to the first loop."
"Amount of Loops","Amount of Loops"
"Stops the slider at the given slide","Stops the slider at the given slide"
"At Slide","At Slide"
"Randomize the order of the slides at every Page reload.","Randomize the order of the slides at every Page reload."
"Shuffle / Random Mode","Shuffle / Random Mode"
"If only one Slide is in the Slider, you can choose wether the Slide should loop or if it should stop. If only one Slide exist, slide will be duplicated !","If only one Slide is in the Slider, you can choose wether the Slide should loop or if it should stop. If only one Slide exist, slide will be duplicated !"
"Loop Single Slide","Loop Single Slide"
"Allow to stop the Slider out of viewport.","Allow to stop the Slider out of viewport."
"Stop Slider Out of ViewPort","Stop Slider Out of ViewPort"
"Out Of ViewPort:","Out Of ViewPort:"
Wait,Wait
Pause,Pause
"Min. Size of Slider must be in Viewport before slide starts again.","Min. Size of Slider must be in Viewport before slide starts again."
"Area out of ViewPort:","Area out of ViewPort:"
"Precalculate the Height of the Slider to support Inline Links","Precalculate the Height of the Slider to support Inline Links"
"Preset Slider Height","Preset Slider Height"
"Wait for the revstart method to be called before playing.","Wait for the revstart method to be called before playing."
"Wait for ","Wait for "
"Enable / disable progress var","Enable / disable progress var"
"Progress Bar Active","Progress Bar Active"
"Position of the progress bar.","Position of the progress bar."
"Progress Bar Position","Progress Bar Position"
"The height of the progress bar","The height of the progress bar"
"Progress Bar Height","Progress Bar Height"
px,px
"Color of the progress bar.","Color of the progress bar."
"Progress Bar Color","Progress Bar Color"
"Layout & Visual","Layout & Visual"
Appearance,Appearance
Spinner,Spinner
"If this is enabled, the slider will not be loaded on mobile devices.","If this is enabled, the slider will not be loaded on mobile devices."
"Disable Slider on Mobile","Disable Slider on Mobile"
"This will disable KenBurns on mobile devices to save performance","This will disable KenBurns on mobile devices to save performance"
"Disable KenBurn On Mobile","Disable KenBurn On Mobile"
"Hide Element Under Width:","Hide Element Under Width:"
"Hide the slider under the defined slider width. Value 0 will disable the function.","Hide the slider under the defined slider width. Value 0 will disable the function."
Slider,Slider
"Hide the selected layers (set layers hide under in slide editor) under the defined slider width. Value 0 will disable the function.","Hide the selected layers (set layers hide under in slide editor) under the defined slider width. Value 0 will disable the function."
"Predefined Layers","Predefined Layers"
"Hide all layers under the defined slider width. Value 0 will disable the function.","Hide all layers under the defined slider width. Value 0 will disable the function."
"All Layers","All Layers"
"The Shadow display underneath the banner.","The Shadow display underneath the banner."
"Shadow Type","Shadow Type"
"No Shadow","No Shadow"
"Show a dotted overlay over the slides.","Show a dotted overlay over the slides."
"Dotted Overlay Size","Dotted Overlay Size"
"Slider Background","Slider Background"
"General background color for slider. Clear value to get transparent slider container.","General background color for slider. Clear value to get transparent slider container."
"Background color","Background color"
"Padding around the slider. Together with background color shows as slider border.","Padding around the slider. Together with background color shows as slider border."
"Padding as Border","Padding as Border"
"Use a general background image instead of general background color.","Use a general background image instead of general background color."
"Show Background Image","Show Background Image"
"The source of the general background image.","The source of the general background image."
"Background Image Url","Background Image Url"
Set,Set
"General background image size. Cover - always fill the container, cuts overlays. Contain- always fits image into slider.","General background image size. Cover - always fill the container, cuts overlays. Contain- always fits image into slider."
cover,cover
contain,contain
"General background image repeat attitude. Used for tiled images.","General background image repeat attitude. Used for tiled images."
no-repeat,no-repeat
repeat,repeat
repeat-x,repeat-x
repeat-y,repeat-y
"General background image position.  i.e. center center to always center vertical and horizontal the image in the slider background.","General background image position.  i.e. center center to always center vertical and horizontal the image in the slider background."
"center top","center top"
"center right","center right"
"center bottom","center bottom"
"center center","center center"
"left top","left top"
"left center","left center"
"left bottom","left bottom"
"right top","right top"
"right center","right center"
"right bottom","right bottom"
"The position of the slider within the parrent container. (float:left or float:right or with margin:0px auto;). We recomment do use always CENTER, since the slider will auto fill and grow with the wrapping container. Set any border,padding, floating etc. to the wrapping container where the slider embeded instead of using left/right here !","The position of the slider within the parrent container. (float:left or float:right or with margin:0px auto;). We recomment do use always CENTER, since the slider will auto fill and grow with the wrapping container. Set any border,padding, floating etc. to the wrapping container where the slider embeded instead of using left/right here !"
"Position on the page","Position on the page"
"The top margin of the slider wrapper div","The top margin of the slider wrapper div"
"The bottom margin of the slider wrapper div","The bottom margin of the slider wrapper div"
"The left margin of the slider wrapper div","The left margin of the slider wrapper div"
"The right margin of the slider wrapper div","The right margin of the slider wrapper div"
"Select a Spinner for your Slider","Select a Spinner for your Slider"
"Choose Spinner","Choose Spinner"
"The Color the Spinner will be shown in","The Color the Spinner will be shown in"
"Spinner Color","Spinner Color"
Navigation,Navigation
Touch,Touch
"Enable / Disable Arrows","Enable / Disable Arrows"
"Enable Arrows","Enable Arrows"
"Change Direction of Arrow Functions for RTL Support","Change Direction of Arrow Functions for RTL Support"
"RTL Direction","RTL Direction"
"Look of the navigation Arrows","Look of the navigation Arrows"
"Arrows Style","Arrows Style"
"No Style","No Style"
Preset,Preset
"Toggle Custom Navigation Styles","Toggle Custom Navigation Styles"
"Enable to make arrows always visible. Disable to hide arrows after the defined time.","Enable to make arrows always visible. Disable to hide arrows after the defined time."
"Always Show ","Always Show "
"Time after the Arrows will be hidden(Default: 200 ms)","Time after the Arrows will be hidden(Default: 200 ms)"
"Hide After","Hide After"
"Time after the Arrows will be hidden on Mobile(Default: 1200 ms)","Time after the Arrows will be hidden on Mobile(Default: 1200 ms)"
"Hide After on Mobile","Hide After on Mobile"
"Force Hide Navigation Arrows under width","Force Hide Navigation Arrows under width"
"Hide Under","Hide Under"
"If browser size goes below this value, then Navigation Arrows are hidden.","If browser size goes below this value, then Navigation Arrows are hidden."
"Force Hide Navigation over width","Force Hide Navigation over width"
"Hide Over","Hide Over"
"If browser size goes over this value, then Navigation Arrows are hidden.","If browser size goes over this value, then Navigation Arrows are hidden."
"Left Arrow Position","Left Arrow Position"
"Horizontal position of the left arrow.","Horizontal position of the left arrow."
"Horizontal Align","Horizontal Align"
"Vertical position of the left arrow.","Vertical position of the left arrow."
"Vertical Align","Vertical Align"
"Offset from current horizontal position of of left arrow.","Offset from current horizontal position of of left arrow."
"Horizontal Offset","Horizontal Offset"
"Offset from current vertical position of of left arrow.","Offset from current vertical position of of left arrow."
"Vertical Offset","Vertical Offset"
"Position the Left Arrow to Slider or Layer Grid","Position the Left Arrow to Slider or Layer Grid"
"Aligned by","Aligned by"
"Layer Grid","Layer Grid"
"Right Arrow Position","Right Arrow Position"
"Horizontal position of the right arrow.","Horizontal position of the right arrow."
"Vertical position of the right arrow.","Vertical position of the right arrow."
"Offset from current horizontal position of of right arrow.","Offset from current horizontal position of of right arrow."
"Offset from current vertical position of of right arrow.","Offset from current vertical position of of right arrow."
"Position the Right Arrow to Slider or Layer Grid","Position the Right Arrow to Slider or Layer Grid"
"Enable / Disable Bullets","Enable / Disable Bullets"
"Enable Bullets","Enable Bullets"
"Change Direction of Bullet Functions for RTL Support","Change Direction of Bullet Functions for RTL Support"
"Look of the Bullets","Look of the Bullets"
"Bullet Style","Bullet Style"
"Space between the bullets.","Space between the bullets."
Space,Space
"Direction of the Bullets. Vertical or Horizontal.","Direction of the Bullets. Vertical or Horizontal."
Direction,Direction
Horizontal,Horizontal
Vertical,Vertical
"Enable to make bullets always visible. Disable to hide bullets after the defined time.","Enable to make bullets always visible. Disable to hide bullets after the defined time."
"Always Show","Always Show"
"Time after that the bullets will be hidden(Default: 200 ms)","Time after that the bullets will be hidden(Default: 200 ms)"
"Time after the bullets will be hidden on Mobile (Default: 1200 ms)","Time after the bullets will be hidden on Mobile (Default: 1200 ms)"
"Force Hide Navigation Bullets under width","Force Hide Navigation Bullets under width"
"Hide under Width","Hide under Width"
"If browser size goes below this value, then Navigation bullets are hidden.","If browser size goes below this value, then Navigation bullets are hidden."
"Force Hide Navigation Bullets over width","Force Hide Navigation Bullets over width"
"Hide over Width","Hide over Width"
"Horizontal position of bullets ","Horizontal position of bullets "
"Vertical positions of bullets ","Vertical positions of bullets "
"Offset from current horizontal position.","Offset from current horizontal position."
"Offset from current Vertical  position.","Offset from current Vertical  position."
"Position the Bullets to Slider or Layer Grid","Position the Bullets to Slider or Layer Grid"
"Enable / Disable Thumbnails","Enable / Disable Thumbnails"
"Enable Thumbnails","Enable Thumbnails"
"Change Direction of thumbnail Functions for RTL Support","Change Direction of thumbnail Functions for RTL Support"
"Wrapper Container","Wrapper Container"
"The wrapper div padding of thumbnails","The wrapper div padding of thumbnails"
"Wrapper Padding","Wrapper Padding"
"Span wrapper to full width or full height based on the direction selected","Span wrapper to full width or full height based on the direction selected"
"Span Wrapper","Span Wrapper"
"Thumbnails wrapper background color. For transparent leave empty.","Thumbnails wrapper background color. For transparent leave empty."
"Wrapper color","Wrapper color"
"Wrapper Color","Wrapper Color"
"Style of the thumbnails.","Style of the thumbnails."
"Thumbnails Style","Thumbnails Style"
"The amount of max visible Thumbnails in the same time. ","The amount of max visible Thumbnails in the same time. "
"Visible Thumbs Amount","Visible Thumbs Amount"
"Space between the thumbnails.","Space between the thumbnails."
"Direction of the Thumbnails. Vertical or Horizontal.","Direction of the Thumbnails. Vertical or Horizontal."
"Thumbnail Container Size","Thumbnail Container Size"
